5.17971;-0.0170276;-0.0137286;-1.72259;4.14724;57.0159;9.98499;0.68;0.44;-0.97561;237.619;1544174797701
5.3735;-0.0159634;-0.0147802;-1.85155;4.14999;57.0159;9.98499;0.67;0.44;-0.914634;237.777;1544174797725
5.58498;-0.0148992;-0.0159779;-1.99675;4.14999;57.0159;9.98499;0.67;0.38;-0.853659;237.777;1544174797751
5.77947;-0.0170276;-0.017093;-2.13545;4.14012;57.0159;9.98499;0.74;0.41;-0.97561;237.212;1544174797775
5.99881;-0.0159634;-0.0183523;-2.29742;4.14566;57.0159;9.98499;0.75;0.39;-0.914634;237.529;1544174797802
6.18497;-0.0170276;-0.0194391;-2.43967;4.14566;57.0159;9.98499;0.73;0.42;-0.97561;237.529;1544174797825
6.39619;-0.0170276;-0.0207261;-2.60596;4.14136;57.0159;9.98499;0.67;0.39;-0.97561;237.282;1544174797851
6.58925;-0.0138349;-0.0219525;-2.7641;4.1429;57.0159;9.98499;0.69;0.47;-0.792683;237.371;1544174797875
6.80698;-0.0159634;-0.0233735;-2.94788;4.14566;57.0159;9.98499;0.7;0.45;-0.914634;237.529;1544174797902
6.9936;-0.0106423;-0.0246244;-3.10873;4.14724;57.0159;9.98499;0.68;0.4;-0.609756;237.619;1544174797925
7.20249;-0.0117065;-0.0260835;-3.29599;4.1358;57.0159;9.98499;0.69;0.48;-0.670732;236.964;1544174797951
7.39627;-0.0106423;-0.0274687;-3.4735;4.1429;57.0159;9.98499;0.69;0.44;-0.609756;237.371;1544174797975
7.60594;-0.0127707;-0.0290278;-3.67124;4.14566;57.0159;9.98499;0.67;0.45;-0.731707;237.529;1544174798001
7.80067;-0.0138349;-0.0304939;-3.85845;4.14724;57.0159;9.98499;0.71;0.4;-0.792683;237.619;1544174798025
8.01138;-0.0148992;-0.0321271;-4.06674;4.1429;57.0159;9.98499;0.69;0.41;-0.853659;237.371;1544174798051
0;-0.0148992;0;0;4.1429;57.0159;9.98499;0.69;0.42;-0.792683;237.933;1544174798062
0.322953;-0.0127707;-4.25088e-05;-0.012918;4.14724;57.0159;9.98499;0.73;0.44;-0.731707;237.619;1544174798102
0.50819;-0.0138349;-7.57158e-05;-0.0246064;4.14724;57.0159;9.98499;0.74;0.46;-0.792683;237.619;1544174798125
0.719148;-0.0138349;-0.000117694;-0.0433042;4.14566;57.0159;9.98499;0.75;0.4;-0.792683;237.529;1544174798151
0.913878;-0.00957803;-0.000148707;-0.0652372;4.14724;57.0159;9.98499;0.77;0.4;-0.548781;237.619;1544174798175
1.1251;-0.0117065;-0.000200263;-0.0944897;4.14012;57.0159;9.98499;0.73;0.39;-0.670732;237.212;1544174798201
1.32694;-0.0117065;-0.000291442;-0.127663;4.14999;57.0159;9.98499;0.69;0.44;-0.670732;237.777;1544174798226
1.52191;-0.0117065;-0.000365477;-0.164189;4.14724;57.0159;9.98499;0.78;0.39;-0.670732;237.619;1544174798250
1.71425;-0.00957803;-0.000454815;-0.205331;4.15871;57.0159;9.98499;0.73;0.5;-0.548781;238.276;1544174798274
1.90946;-0.0106423;-0.000582496;-0.251158;4.14724;57.0159;9.98499;0.69;0.38;-0.609756;237.619;1544174798298
2.12853;-0.0106423;-0.000745505;-0.308628;4.15433;57.0159;9.98499;0.73;0.4;-0.609756;238.026;1544174798325
2.33794;-0.00957803;-0.000960997;-0.369414;4.1429;57.0159;9.98499;0.67;0.46;-0.548781;237.371;1544174798351
2.53195;-0.0106423;-0.00119826;-0.43018;4.14447;57.0159;9.98499;0.69;0.43;-0.609756;237.461;1544174798375
2.74135;-0.0127707;-0.00148677;-0.501455;4.15433;57.0159;9.98499;0.71;0.46;-0.731707;238.026;1544174798401
2.93465;-0.0085138;-0.00179143;-0.571886;4.14447;57.0159;9.98499;0.69;0.46;-0.487805;237.461;1544174798425
3.14483;-0.0127707;-0.00212592;-0.653651;4.1429;57.0159;9.98499;0.75;0.43;-0.731707;237.371;1544174798451
3.33884;-0.0127707;-0.00246726;-0.733782;4.14724;57.0159;9.98499;0.7;0.43;-0.731707;237.619;1544174798475
3.54902;-0.0127707;-0.00283472;-0.826056;4.1429;57.0159;9.98499;0.76;0.43;-0.731707;237.371;1544174798501
3.74327;-0.00957803;-0.00317195;-0.915894;4.15433;57.0159;9.98499;0.76;0.42;-0.548781;238.026;1544174798525
3.95396;-0.00744958;-0.00354171;-1.0187;4.14999;57.0159;9.98499;0.75;0.41;-0.426829;237.777;1544174798551
4.14845;-0.00744958;-0.00386954;-1.11826;4.14999;57.0159;9.98499;0.78;0.41;-0.426829;237.777;1544174798575
4.36779;-0.00957803;-0.00425042;-1.23619;4.14012;57.0159;9.98499;0.74;0.39;-0.548781;237.212;1544174798602
4.55372;-0.00638535;-0.00457306;-1.34092;4.14566;57.0159;9.98499;0.76;0.43;-0.365854;237.529;1544174798625
4.76337;-0.00957803;-0.00491518;-1.46477;4.13732;57.0159;9.98499;0.79;0.45;-0.548781;237.051;1544174798651
4.96002;-0.0106423;-0.00522325;-1.58381;4.14724;57.0159;9.98499;0.77;0.32;-0.609756;237.619;1544174798675
5.17801;-0.00957803;-0.00555275;-1.72362;4.14724;57.0159;9.98499;0.78;0.44;-0.548781;237.619;1544174798702
5.36417;-0.00744958;-0.00582103;-1.84699;4.14012;57.0159;9.98499;0.78;0.42;-0.426829;237.212;1544174798725
5.58297;-0.00957803;-0.00615534;-1.99773;4.14012;57.0159;9.98499;0.73;0.41;-0.548781;237.212;1544174798752
5.76798;-0.00957803;-0.00645947;-2.1304;4.14447;57.0159;9.98499;0.72;0.47;-0.548781;237.461;1544174798775
5.98651;-0.0085138;-0.00681399;-2.29203;4.14447;57.0159;9.98499;0.76;0.42;-0.487805;237.461;1544174798802
6.17313;-0.0085138;-0.00711417;-2.43401;4.14724;57.0159;9.98499;0.76;0.4;-0.487805;237.619;1544174798825
6.38226;-0.0106423;-0.00743091;-2.59995;4.1516;57.0159;9.98499;0.79;0.47;-0.609756;237.869;1544174798851
6.5758;-0.0106423;-0.00773282;-2.75777;4.1516;57.0159;9.98499;0.74;0.45;-0.609756;237.869;1544174798875
6.78519;-0.0117065;-0.0080711;-2.93418;4.1516;57.0159;9.98499;0.74;0.46;-0.670732;237.869;1544174798901
6.97776;-0.00957803;-0.00835257;-3.10165;4.14447;57.0159;9.98499;0.81;0.49;-0.548781;237.461;1544174798925
7.1882;-0.0106423;-0.00865519;-3.28854;4.1429;57.0159;9.98499;0.76;0.42;-0.609756;237.371;1544174798951
7.38317;-0.00957803;-0.00889223;-3.46574;4.14884;57.0159;9.98499;0.83;0.39;-0.548781;237.711;1544174798975
7.59308;-0.0106423;-0.00912642;-3.66316;4.14724;57.0159;9.98499;0.79;0.44;-0.609756;237.619;1544174799001
7.79543;-0.00957803;-0.00937445;-3.85804;4.1429;57.0159;9.98499;0.72;0.42;-0.548781;237.371;1544174799026
7.98944;-0.0127707;-0.00959907;-4.04979;4.14447;57.0159;9.98499;0.78;0.43;-0.731707;237.461;1544174799050
0;-0.0127707;0;0;4.14447;57.0159;9.98499;0.71;0.44;-0.792683;237.869;1544174799062
0.306817;-0.0117065;-0.000110564;-0.0116585;4.1429;57.0159;9.98499;0.68;0.44;-0.670732;237.371;1544174799100
0.501545;-0.0117065;-0.000189937;-0.0236954;4.14447;57.0159;9.98499;0.74;0.4;-0.670732;237.461;1544174799124
0.720076;-0.0127707;-0.00029131;-0.0431372;4.14447;57.0159;9.98499;0.74;0.42;-0.731707;237.461;1544174799151
0.913131;-0.0127707;-0.000414003;-0.065052;4.14724;57.0159;9.98499;0.7;0.47;-0.731707;237.619;1544174799175
1.10739;-0.0138349;-0.000592318;-0.0916288;4.14999;57.0159;9.98499;0.66;0.42;-0.792683;237.777;1544174799199
1.32755;-0.0138349;-0.000841451;-0.127472;4.14724;57.0159;9.98499;0.69;0.36;-0.792683;237.619;1544174799226
1.51348;-0.0159634;-0.0010836;-0.162281;4.1429;57.0159;9.98499;0.7;0.43;-0.914634;237.371;1544174799249
1.73148;-0.0127707;-0.00138723;-0.20903;4.14724;57.0159;9.98499;0.73;0.44;-0.731707;237.619;1544174799276
1.91786;-0.0127707;-0.00164935;-0.25314;4.14724;57.0159;9.98499;0.75;0.41;-0.731707;237.619;1544174799299
2.13613;-0.0148992;-0.00199101;-0.310814;4.13859;57.0159;9.98499;0.71;0.43;-0.853659;237.124;1544174799326
2.34553;-0.0159634;-0.00237177;-0.371797;4.13732;57.0159;9.98499;0.68;0.46;-0.914634;237.051;1544174799352
2.53954;-0.0148992;-0.00273855;-0.432745;4.14447;57.0159;9.98499;0.73;0.43;-0.853659;237.461;1544174799376
2.72525;-0.0138349;-0.00312526;-0.495424;4.14012;57.0159;9.98499;0.69;0.44;-0.792683;237.212;1544174799399
2.94269;-0.0127707;-0.00355485;-0.574876;4.1429;57.0159;9.98499;0.79;0.46;-0.731707;237.371;1544174799426
3.12793;-0.0148992;-0.00394543;-0.646817;4.14012;57.0159;9.98499;0.71;0.46;-0.853659;237.212;1544174799449
3.34538;-0.0148992;-0.00443789;-0.737141;4.14447;57.0159;9.98499;0.71;0.46;-0.853659;237.461;1544174799476
3.53087;-0.0180918;-0.00492963;-0.818349;4.14012;57.0159;9.98499;0.62;0.45;-1.03659;237.212;1544174799499
3.7486;-0.0148992;-0.00555542;-0.91956;4.14724;57.0159;9.98499;0.69;0.45;-0.853659;237.619;1544174799526
3.93407;-0.0148992;-0.00612901;-1.01004;4.14566;57.0159;9.98499;0.68;0.45;-0.853659;237.529;1544174799549
4.15208;-0.0138349;-0.00688733;-1.12215;4.14724;57.0159;9.98499;0.64;0.44;-0.792683;237.619;1544174799576
4.33801;-0.0148992;-0.00757382;-1.22192;4.14168;57.0159;9.98499;0.68;0.43;-0.853659;237.301;1544174799599
4.55546;-0.0180918;-0.00838447;-1.34491;4.14724;57.0159;9.98499;0.75;0.46;-1.03659;237.619;1544174799626
4.74163;-0.0138349;-0.00913141;-1.45397;4.14447;57.0159;9.98499;0.65;0.42;-0.792683;237.461;1544174799649
4.96098;-0.0148992;-0.0100714;-1.58791;4.14999;57.0159;9.98499;0.67;0.39;-0.853659;237.777;1544174799676
5.14738;-0.0148992;-0.0109231;-1.7063;4.1429;57.0159;9.98499;0.66;0.41;-0.853659;237.371;1544174799699
5.36644;-0.0159634;-0.011906;-1.85119;4.14447;57.0159;9.98499;0.78;0.4;-0.914634;237.461;1544174799726
5.55284;-0.0180918;-0.0127943;-1.9789;4.1429;57.0159;9.98499;0.66;0.41;-1.03659;237.371;1544174799749
5.77219;-0.0159634;-0.0138856;-2.13474;4.14447;57.0159;9.98499;0.69;0.39;-0.914634;237.461;1544174799776
5.95835;-0.0148992;-0.0148346;-2.27178;4.13859;57.0159;9.98499;0.72;0.42;-0.853659;237.124;1544174799799
6.17688;-0.0159634;-0.0159826;-2.43856;4.1516;57.0159;9.98499;0.71;0.42;-0.914634;237.869;1544174799826
6.38576;-0.0191561;-0.0171128;-2.60458;4.14999;57.0159;9.98499;0.72;0.48;-1.09756;237.777;1544174799852
6.57954;-0.0138349;-0.0181713;-2.76249;4.14012;57.0159;9.98499;0.73;0.44;-0.792683;237.212;1544174799876
6.78997;-0.0170276;-0.0193225;-2.93902;4.14566;57.0159;9.98499;0.75;0.42;-0.97561;237.529;1544174799902
6.9847;-0.0180918;-0.0204005;-3.10665;4.14012;57.0159;9.98499;0.73;0.4;-1.03659;237.212;1544174799926
7.18754;-0.0148992;-0.0215337;-3.28634;4.14724;57.0159;9.98499;0.74;0.4;-0.853659;237.619;1544174799951
7.38155;-0.0180918;-0.0226139;-3.46349;4.14012;57.0159;9.98499;0.77;0.43;-1.03659;237.212;1544174799975
7.57507;-0.0159634;-0.0236863;-3.64529;4.1429;57.0159;9.98499;0.77;0.45;-0.914634;237.371;1544174799999
7.79279;-0.0180918;-0.0249048;-3.85569;4.14724;57.0159;9.98499;0.74;0.45;-1.03659;237.619;1544174800026
7.97919;-0.0202203;-0.0259728;-4.03921;4.14447;57.0159;9.98499;0.7;0.41;-1.15854;237.461;1544174800049
0;-0.0202203;0;0;4.14447;57.0159;9.98499;0.76;0.37;-1.09756;237.139;1544174800062
0.297623;-0.0202203;-5.00616e-05;-0.0110119;4.14724;57.0159;9.98499;0.72;0.47;-1.15854;237.619;1544174800099
0.516159;-0.0191561;-0.000120541;-0.024948;4.13859;57.0159;9.98499;0.71;0.42;-1.09756;237.124;1544174800126
0.702083;-0.0202203;-0.000178764;-0.0410959;4.14724;57.0159;9.98499;0.76;0.43;-1.15854;237.619;1544174800149
0.921697;-0.0191561;-0.00026648;-0.0659815;4.14012;57.0159;9.98499;0.73;0.38;-1.09756;237.212;1544174800176
1.10786;-0.0212845;-0.000371126;-0.091462;4.14012;57.0159;9.98499;0.7;0.42;-1.21951;237.212;1544174800199
1.32747;-0.0212845;-0.000498759;-0.127303;4.13732;57.0159;9.98499;0.75;0.38;-1.21951;237.051;1544174800226
1.51271;-0.0180918;-0.000621538;-0.162095;4.13732;57.0159;9.98499;0.73;0.46;-1.03659;237.051;1544174800249
1.73097;-0.0202203;-0.000785037;-0.208831;4.14884;57.0159;9.98499;0.73;0.43;-1.15854;237.711;1544174800276
1.91804;-0.0202203;-0.00090134;-0.252946;4.14012;57.0159;9.98499;0.8;0.38;-1.15854;237.212;1544174800299
2.13846;-0.0191561;-0.00102079;-0.310685;4.14724;57.0159;9.98499;0.78;0.35;-1.09756;237.619;1544174800326
2.3237;-0.0223487;-0.00116304;-0.36413;4.14012;57.0159;9.98499;0.68;0.46;-1.28049;237.212;1544174800349
2.54089;-0.0180918;-0.00136399;-0.432733;4.15324;57.0159;9.98499;0.71;0.47;-1.03659;237.963;1544174800376
2.72589;-0.0202203;-0.00153863;-0.495429;4.14724;57.0159;9.98499;0.75;0.47;-1.15854;237.619;1544174800399
2.94416;-0.0191561;-0.0017776;-0.57492;4.14884;57.0159;9.98499;0.71;0.43;-1.09756;237.711;1544174800426
3.1546;-0.0202203;-0.00205272;-0.65694;4.14724;57.0159;9.98499;0.69;0.42;-1.15854;237.619;1544174800452
3.34862;-0.0202203;-0.0023335;-0.737306;4.14168;57.0159;9.98499;0.71;0.43;-1.15854;237.301;1544174800476
3.53317;-0.023413;-0.00263251;-0.818568;4.14012;57.0159;9.98499;0.7;0.49;-1.34146;237.212;1544174800499
3.75332;-0.0191561;-0.00297372;-0.919907;4.14012;57.0159;9.98499;0.77;0.36;-1.09756;237.212;1544174800526
3.93901;-0.0212845;-0.00328373;-1.0105;4.14012;57.0159;9.98499;0.72;0.44;-1.21951;237.212;1544174800549
4.15727;-0.0202203;-0.00363057;-1.12275;4.14447;57.0159;9.98499;0.78;0.43;-1.15854;237.461;1544174800576
4.34159;-0.0202203;-0.00393479;-1.22261;4.14999;57.0159;9.98499;0.74;0.5;-1.15854;237.777;1544174800599
4.5612;-0.0212845;-0.00429671;-1.34576;4.14566;57.0159;9.98499;0.75;0.38;-1.21951;237.529;1544174800626
4.74759;-0.0223487;-0.00461377;-1.45495;4.14447;57.0159;9.98499;0.74;0.41;-1.28049;237.461;1544174800649
4.96639;-0.0223487;-0.00498348;-1.58904;4.14447;57.0159;9.98499;0.76;0.41;-1.28049;237.461;1544174800676
5.15324;-0.0223487;-0.00531247;-1.70757;4.14724;57.0159;9.98499;0.73;0.39;-1.28049;237.619;1544174800699
5.36988;-0.0244772;-0.0057472;-1.85255;4.14447;57.0159;9.98499;0.69;0.49;-1.40244;237.461;1544174800726
5.57248;-0.0212845;-0.00614133;-1.99187;4.1516;57.0159;9.98499;0.77;0.41;-1.21951;237.869;1544174800751
5.76673;-0.023413;-0.00651772;-2.13027;4.14999;57.0159;9.98499;0.76;0.42;-1.34146;237.777;1544174800775
5.95334;-0.0202203;-0.00688191;-2.26719;4.14447;57.0159;9.98499;0.75;0.4;-1.15854;237.461;1544174800798
6.17969;-0.0223487;-0.00737745;-2.44022;4.1516;57.0159;9.98499;0.69;0.43;-1.28049;237.869;1544174800826
6.36769;-0.023413;-0.00780914;-2.58668;4.14012;57.0159;9.98499;0.71;0.34;-1.34146;237.212;1544174800849
6.58731;-0.0212845;-0.00834256;-2.76454;4.14325;57.0159;9.98499;0.72;0.38;-1.21951;237.391;1544174800876
6.77323;-0.0212845;-0.00879514;-2.92032;4.1516;57.0159;9.98499;0.76;0.43;-1.21951;237.869;1544174800899
6.99203;-0.023413;-0.00930935;-3.1091;4.14724;57.0159;9.98499;0.78;0.41;-1.34146;237.619;1544174800926
7.17658;-0.0202203;-0.00972969;-3.27417;4.14884;57.0159;9.98499;0.79;0.49;-1.15854;237.711;1544174800949
7.3943;-0.0191561;-0.0102498;-3.47381;4.14447;57.0159;9.98499;0.72;0.45;-1.09756;237.461;1544174800976
7.60448;-0.0180918;-0.0107889;-3.67153;4.15433;57.0159;9.98499;0.7;0.43;-1.03659;238.026;1544174801002
7.79897;-0.0202203;-0.0113018;-3.8587;4.14724;57.0159;9.98499;0.73;0.41;-1.15854;237.619;1544174801026
7.98398;-0.0202203;-0.0118074;-4.04233;4.14447;57.0159;9.98499;0.73;0.47;-1.15854;237.461;1544174801049
0;-0.0202203;0;0;4.14447;57.0159;9.98499;0.73;0.4;-1.21951;237.619;1544174801062
0.322162;-0.0191561;-0.000106509;-0.012886;4.15433;57.0159;9.98499;0.69;0.46;-1.09756;238.026;1544174801102
0.516178;-0.0170276;-0.000202997;-0.0252739;4.14999;57.0159;9.98499;0.7;0.43;-0.97561;237.777;1544174801126
0.701183;-0.0180918;-0.00030423;-0.0414008;4.14447;57.0159;9.98499;0.74;0.47;-1.03659;237.461;1544174801149
0.918901;-0.0180918;-0.000420566;-0.0662109;4.14999;57.0159;9.98499;0.76;0.45;-1.03659;237.777;1544174801176
1.10645;-0.0159634;-0.000565462;-0.0916587;4.14999;57.0159;9.98499;0.67;0.36;-0.914634;237.777;1544174801199
1.3258;-0.0191561;-0.000798665;-0.127455;4.14884;57.0159;9.98499;0.67;0.39;-1.09756;237.711;1544174801226
1.51058;-0.0159634;-0.00103253;-0.162197;4.1516;57.0159;9.98499;0.69;0.48;-0.914634;237.869;1544174801249
1.72912;-0.0159634;-0.0013556;-0.208882;4.14447;57.0159;9.98499;0.69;0.42;-0.914634;237.461;1544174801276
1.91482;-0.0191561;-0.00165016;-0.252922;4.1516;57.0159;9.98499;0.72;0.44;-1.09756;237.869;1544174801299
2.13388;-0.0148992;-0.00197885;-0.310536;4.1516;57.0159;9.98499;0.78;0.4;-0.853659;237.869;1544174801326
2.32142;-0.0180918;-0.00227291;-0.363928;4.1516;57.0159;9.98499;0.73;0.36;-1.03659;237.869;1544174801349
2.53914;-0.0148992;-0.00263018;-0.432484;4.14884;57.0159;9.98499;0.74;0.45;-0.853659;237.711;1544174801376
2.74907;-0.0148992;-0.00301922;-0.503958;4.14566;57.0159;9.98499;0.69;0.44;-0.853659;237.529;1544174801402
2.94404;-0.0148992;-0.00341092;-0.574614;4.14012;57.0159;9.98499;0.7;0.39;-0.853659;237.212;1544174801426
3.15395;-0.0148992;-0.00379914;-0.656616;4.14999;57.0159;9.98499;0.81;0.44;-0.853659;237.777;1544174801452
3.34748;-0.0138349;-0.00418432;-0.736955;4.14724;57.0159;9.98499;0.71;0.45;-0.792683;237.619;1544174801476
3.53387;-0.0170276;-0.00455693;-0.818233;4.14724;57.0159;9.98499;0.75;0.41;-0.97561;237.619;1544174801499
3.75295;-0.0170276;-0.00506473;-0.919561;4.1429;57.0159;9.98499;0.66;0.4;-0.97561;237.371;1544174801526
3.94769;-0.0138349;-0.00554869;-1.0143;4.1516;57.0159;9.98499;0.7;0.4;-0.792683;237.869;1544174801550
4.14099;-0.0138349;-0.0060998;-1.11369;4.14999;57.0159;9.98499;0.64;0.46;-0.792683;237.777;1544174801574
4.33476;-0.0138349;-0.00666621;-1.21772;4.14724;57.0159;9.98499;0.73;0.44;-0.792683;237.619;1544174801598
4.56111;-0.0138349;-0.00735569;-1.34543;4.14999;57.0159;9.98499;0.72;0.43;-0.792683;237.777;1544174801626
4.74795;-0.0138349;-0.00792553;-1.45463;4.13732;57.0159;9.98499;0.75;0.39;-0.792683;237.051;1544174801649
4.96568;-0.0117065;-0.00862112;-1.5887;4.15433;57.0159;9.98499;0.72;0.45;-0.670732;238.026;1544174801676
5.15092;-0.0117065;-0.00926475;-1.70717;4.14724;57.0159;9.98499;0.66;0.46;-0.670732;237.619;1544174801699
5.37081;-0.0127707;-0.0100324;-1.85218;4.15433;57.0159;9.98499;0.74;0.37;-0.731707;238.026;1544174801726
5.55765;-0.0085138;-0.0106951;-1.98001;4.14724;57.0159;9.98499;0.74;0.39;-0.487805;237.619;1544174801749
5.77592;-0.0106423;-0.0115142;-2.13595;4.14447;57.0159;9.98499;0.7;0.43;-0.609756;237.461;1544174801776
5.96299;-0.0127707;-0.0122102;-2.2731;4.1516;57.0159;9.98499;0.76;0.38;-0.731707;237.869;1544174801799
6.18153;-0.0138349;-0.0130612;-2.44;4.14724;57.0159;9.98499;0.71;0.42;-0.792683;237.619;1544174801826
6.36723;-0.0127707;-0.0138161;-2.58644;4.14724;57.0159;9.98499;0.7;0.44;-0.731707;237.619;1544174801849
6.58631;-0.0127707;-0.0147799;-2.76427;4.14724;57.0159;9.98499;0.65;0.4;-0.731707;237.619;1544174801876
6.79676;-0.0106423;-0.0157597;-2.94098;4.14447;57.0159;9.98499;0.68;0.42;-0.609756;237.461;1544174801902
6.99102;-0.0138349;-0.0167371;-3.10877;4.1516;57.0159;9.98499;0.63;0.42;-0.792683;237.869;1544174801926
7.17742;-0.0106423;-0.0177196;-3.27384;4.14724;57.0159;9.98499;0.67;0.41;-0.609756;237.619;1544174801949
7.39488;-0.0127707;-0.018936;-3.4735;4.14724;57.0159;9.98499;0.67;0.46;-0.731707;237.619;1544174801976
7.58012;-0.00744958;-0.0200075;-3.64784;4.14724;57.0159;9.98499;0.69;0.46;-0.426829;237.619;1544174801999
7.7973;-0.0085138;-0.0212481;-3.85837;4.14724;57.0159;9.98499;0.78;0.47;-0.487805;237.619;1544174802026
7.98598;-0.00957803;-0.0223032;-4.04204;4.14447;57.0159;9.98499;0.76;0.31;-0.548781;237.461;1544174802049
0;-0.00957803;0;0;4.14447;57.0159;9.98499;0.85;0.31;-0.548781;237.371;1544174802062
0.29947;-0.0085138;-2.26816e-05;-0.0110804;4.13859;57.0159;9.98499;0.74;0.42;-0.487805;237.124;1544174802099
0.518276;-0.0106423;-8.04711e-05;-0.0250737;4.1358;57.0159;9.98499;0.7;0.41;-0.609756;236.964;1544174802126
0.705591;-0.0127707;-0.000175494;-0.041302;4.12722;57.0159;9.98499;0.67;0.37;-0.731707;236.472;1544174802149
0.925499;-0.0117065;-0.00040118;-0.0662895;4.12867;57.0159;9.98499;0.6;0.37;-0.670732;236.555;1544174802176
1.1119;-0.0148992;-0.000639226;-0.091862;4.13004;57.0159;9.98499;0.67;0.41;-0.853659;236.634;1544174802199
1.33153;-0.0117065;-0.000996359;-0.127811;4.13004;57.0159;9.98499;0.65;0.38;-0.670732;236.634;1544174802226
1.51795;-0.0127707;-0.00140457;-0.162722;4.12722;57.0159;9.98499;0.56;0.41;-0.731707;236.472;1544174802249
1.73544;-0.0170276;-0.0020052;-0.209575;4.12439;57.0159;9.98499;0.59;0.46;-0.97561;236.31;1544174802276
1.92141;-0.0148992;-0.00261554;-0.253763;4.12579;57.0159;9.98499;0.57;0.43;-0.853659;236.391;1544174802299
2.14161;-0.0170276;-0.00347533;-0.31158;4.13004;57.0159;9.98499;0.56;0.36;-0.97561;236.634;1544174802326
2.3362;-0.0180918;-0.00441616;-0.367641;4.12722;57.0159;9.98499;0.45;0.41;-1.03659;236.472;1544174802350
2.53888;-0.0191561;-0.00556906;-0.431103;4.12722;57.0159;9.98499;0.48;0.41;-1.09756;236.472;1544174802375
2.75826;-0.0170276;-0.00692832;-0.505564;4.13004;57.0159;9.98499;0.6;0.39;-0.97561;236.634;1544174802402
2.96167;-0.0212845;-0.00832226;-0.579592;4.1343;57.0159;9.98499;0.54;0.38;-1.21951;236.878;1544174802427
3.14086;-0.0212845;-0.00961502;-0.648679;4.13014;57.0159;9.98499;0.62;0.37;-1.21951;236.64;1544174802449
3.35992;-0.0202203;-0.0112282;-0.739383;4.1358;57.0159;9.98499;0.72;0.4;-1.15854;236.964;1544174802476
